,Turn,Civ1,Civ2,Relation,Value,Cable
0,403,Inca,Kyzyl,Conquerability,favorable,We regard Kyzyl to be a favorable target for attack
0,404,Korea,Morocco,Conquerability,soft,We figure the Moroccans to be a soft target for attack
0,405,Songhai,Kyzyl,Conquerability, bad,We consider the possibility of conquering Kyzyl to be bad
0,406,Korea,Inca,Conquerability,average,We see the possibility of forcefully dominating the Incas to be average
0,407,Germany,Inca,Conquerability,average,We figure the Incas to be an average target for attack
0,408,Inca,Korea,Conquerability,favorable,The Incas believe the Koreans to be a favorable target for attack
0,409,Morocco,Germany,Conquerability,soft,We see the possibility of forcefully dominating the Germans to be soft
0,409,Germany,Morocco,Conquerability,soft,We believe the Moroccans to be a soft target for attack
0,410,Germany,Korea,Conquerability,average,We regard the Koreans to be an average target for attack
0,410,Korea,Budapest,Conquerability, bad,We figure Budapest to be a bad target for attack
0,411,Morocco,Budapest,Conquerability, bad,We see the probability of forcefully dominating Budapest to be bad
0,412,Inca,Germany,Conquerability,favorable,Our sources acknowledge the Germans as a favorable target
0,412,Inca,Germany,Conquerability,favorable,We consider the prospect of taking over the Germans to be favorable
0,412,Morocco,Bogota,Conquerability,soft,We acknowledge the possibility of forcefully dominating Bogota to be soft
0,413,Germany,Morocco,Conquerability,soft,We figure the Moroccans to be a soft target for attack
0,414,Inca,Korea,Conquerability,average,The Incas consider the possibility of conquering the Koreans to be average
0,414,Morocco,Germany,Conquerability,soft,We esteem the hope of forcefully dominating the Germans to be soft
0,414,Inca,Panama City,Conquerability,favorable,We report Panama City to be a favorable target for attack
0,415,Korea,Morocco,Conquerability,soft,We figure the Moroccans to be a soft target for attack
0,415,Germany,Morocco,Conquerability,average,The Germans report the Moroccans to be an average target for attack
0,416,Inca,Songhai,Conquerability,average,We report the Songhai to be an average target for attack
0,416,Germany,Inca,Conquerability,average,We regard the Incas to be an average target for attack
0,417,Korea,Inca,Conquerability,average,We acknowledge the possibility of taking over the Incas to be average
0,417,Korea,Germany,Conquerability,average,We imagine the likelihood of taking over the Germans to be average
0,417,Songhai,Florence,Conquerability,average,We regard the probability of conquering Florence to be average
0,418,Morocco,Songhai,Conquerability,average,We imagine the prospect of taking over the Songhai to be average
0,419,Morocco,Germany,Conquerability,average,The Moroccans figure the Germans to be an average target for attack
0,419,Songhai,Germany,Conquerability, bad,We consider the Germans to be a bad target for attack
0,419,Germany,Singapore,Conquerability,soft,We consider the hope of taking over Singapore to be soft
0,420,Morocco,Florence,Conquerability,soft,We perceive Florence to be a soft target for attack
0,421,Songhai,Korea,Conquerability,impossible,We estimate the Koreans to be an impossible target for attack
0,421,Morocco,Germany,Conquerability,soft,We imagine the feasibility of forcefully dominating the Germans to be soft
0,421,Germany,Korea,Conquerability,soft,We consider the Koreans to be a soft target for attack
0,421,Germany,Mombasa,Conquerability,average,We look at the feasibility of conquering Mombasa to be average
0,422,Germany,Songhai,Conquerability,favorable,We perceive the Songhai to be a favorable target for attack
0,422,Songhai,Ife,Conquerability,impossible,We believe Ife to be an impossible target for attack
0,422,Morocco,Kathmandu,Conquerability,favorable,We imagine the hope of conquering Kathmandu to be favorable
0,423,Inca,Germany,Conquerability,soft,We regard the Germans to be a soft target for attack
0,423,Korea,Panama City,Conquerability,favorable,We esteem the feasibility of taking over Panama City to be favorable
0,424,Inca,Songhai,Conquerability,average,We consider the Songhai to be an average target for attack
0,424,Songhai,Inca,Conquerability,impossible,The Songhai acknowledge the hope of taking over the Incas to be impossible
0,424,Morocco,Bogota,Conquerability,soft,We report Bogota to be a soft target for attack
0,425,Korea,Florence,Conquerability,soft,We imagine the possibility of taking over Florence to be soft
0,426,Inca,Morocco,Conquerability, bad,We report the Moroccans to be a bad target for attack
0,426,Korea,Germany,Conquerability,average,We report the Germans to be an average target for attack
0,427,Inca,Korea,Conquerability,soft,We estimate the Koreans to be a soft target for attack
0,427,Morocco,Panama City,Conquerability,favorable,We esteem the prospect of taking over Panama City to be favorable
0,428,Morocco,Germany,Conquerability,average,We regard the possibility of taking over the Germans to be average
0,428,Songhai,Bogota,Conquerability,favorable,We perceive Bogota to be a favorable target for attack
0,430,Germany,Songhai,Conquerability,favorable,We esteem the chance of taking over the Songhai to be favorable
0,430,Morocco,Germany,Conquerability,average,We regard the Germans to be an average target for attack
0,431,Inca,Ife,Conquerability,average,We see the probability of taking over Ife to be average
0,432,Germany,Inca,Conquerability,average,We report the Incas to be an average target for attack
0,432,Korea,Morocco,Conquerability,soft,We consider the chance of conquering the Moroccans to be soft
0,433,Inca,Germany,Conquerability,soft,We regard the likelihood of taking over the Germans to be soft
0,433,Inca,Korea,Conquerability,average,We imagine the possibility of conquering the Koreans to be average
0,433,Inca,Korea,Conquerability,average,Our sources look at the Koreans as an average target
0,433,Germany,Inca,Conquerability,average,We see the hope of taking over the Incas to be average
0,433,Inca,Singapore,Conquerability,soft,We report Singapore to be a soft target for attack
0,433,Morocco,Kathmandu,Conquerability,favorable,We consider Kathmandu to be a favorable target for attack
0,435,Songhai,Korea,Conquerability,impossible,We figure the Koreans to be an impossible target for attack
0,435,Morocco,Inca,Conquerability, bad,We imagine the possibility of forcefully dominating the Incas to be bad
0,435,Germany,Morocco,Conquerability,average,We regard the Moroccans to be an average target for attack
0,435,Songhai,Singapore,Conquerability,soft,We consider the feasibility of forcefully dominating Singapore to be soft
0,435,Germany,Kathmandu,Conquerability,average,We consider the chance of taking over Kathmandu to be average
0,436,Inca,Korea,Conquerability,average,We see the hope of taking over the Koreans to be average
0,436,Morocco,Songhai,Conquerability,average,We figure the Songhai to be an average target for attack
0,436,Morocco,Korea,Conquerability,average,We imagine the feasibility of conquering the Koreans to be average
0,437,Songhai,Inca,Conquerability,impossible,We look at the feasibility of taking over the Incas to be impossible
0,437,Inca,Morocco,Conquerability, bad,We report the Moroccans to be a bad target for attack
0,438,Germany,Songhai,Conquerability,favorable,We report the Songhai to be a favorable target for attack
0,438,Korea,Inca,Conquerability,soft,We figure the Incas to be a soft target for attack
0,439,Songhai,Morocco,Conquerability,impossible,We regard the Moroccans to be an impossible target for attack
0,440,Korea,Mombasa,Conquerability,favorable,We consider Mombasa to be a favorable target for attack
0,440,Korea,Florence,Conquerability,soft,We see the possibility of forcefully dominating Florence to be soft
0,441,Germany,Inca,Conquerability,average,We esteem the possibility of conquering the Incas to be average
0,442,Songhai,Korea,Conquerability,impossible,We believe the Koreans to be an impossible target for attack
0,442,Germany,Morocco,Conquerability,average,We regard the Moroccans to be an average target for attack
0,443,Morocco,Germany,Conquerability,favorable,We regard the hope of taking over the Germans to be favorable
0,444,Morocco,Songhai,Conquerability,soft,The Moroccans esteem the likelihood of forcefully dominating the Songhai to be soft
0,444,Germany,Korea,Conquerability, bad,We report the Koreans to be a bad target for attack
0,444,Korea,Germany,Conquerability,favorable,We see the likelihood of taking over the Germans to be favorable
0,445,Morocco,Songhai,Conquerability,soft,We believe the Songhai to be a soft target for attack
0,445,Inca,Germany,Conquerability,soft,Our sources acknowledge the Germans as a soft target
0,445,Germany,Inca,Conquerability,soft,We esteem the chance of conquering the Incas to be soft
0,445,Songhai,Bogota,Conquerability,average,We believe Bogota to be an average target for attack
0,445,Inca,Mombasa,Conquerability,favorable,We acknowledge the possibility of forcefully dominating Mombasa to be favorable
0,445,Germany,Kyzyl,Conquerability,favorable,We figure Kyzyl to be a favorable target for attack
0,446,Songhai,Germany,Conquerability, bad,We acknowledge the prospect of conquering the Germans to be bad
0,446,Morocco,Inca,Conquerability,impossible,We see the likelihood of conquering the Incas to be impossible
0,446,Germany,Songhai,Conquerability,favorable,We estimate the Songhai to be a favorable target for attack
0,447,Songhai,Morocco,Conquerability,impossible,We report the Moroccans to be an impossible target for attack
0,448,Korea,Inca,Conquerability,soft,We acknowledge the probability of forcefully dominating the Incas to be soft
0,449,Germany,Morocco,Conquerability,favorable,We figure the Moroccans to be a favorable target for attack
0,449,Korea,Songhai,Conquerability,favorable,We regard the Songhai to be a favorable target for attack
0,450,Inca,Budapest,Conquerability,favorable,We imagine the possibility of conquering Budapest to be favorable
0,452,Germany,Bogota,Conquerability,soft,We see the chance of forcefully dominating Bogota to be soft
0,453,Songhai,Budapest,Conquerability,average,We report Budapest to be an average target for attack
0,454,Morocco,Korea,Conquerability,average,We see the likelihood of conquering the Koreans to be average
0,454,Inca,Panama City,Conquerability,average,We esteem the probability of taking over Panama City to be average
0,455,Germany,Morocco,Conquerability,favorable,The Germans figure the Moroccans to be a favorable target for attack
0,455,Germany,Korea,Conquerability,average,We look at the probability of forcefully dominating the Koreans to be average
0,455,Inca,Singapore,Conquerability,soft,We consider the likelihood of forcefully dominating Singapore to be soft
0,455,Morocco,Kathmandu,Conquerability,favorable,We figure Kathmandu to be a favorable target for attack
0,455,Korea,Kyzyl,Conquerability,soft,We regard Kyzyl to be a soft target for attack
0,456,Songhai,Korea,Conquerability,impossible,We figure the Koreans to be an impossible target for attack
0,456,Inca,Songhai,Conquerability,soft,We acknowledge the hope of conquering the Songhai to be soft
0,456,Korea,Songhai,Conquerability,favorable,We consider the probability of taking over the Songhai to be favorable
0,456,Inca,Morocco,Conquerability,average,The Incas regard the Moroccans to be an average target for attack
0,456,Inca,Kathmandu,Conquerability,favorable,We imagine the hope of forcefully dominating Kathmandu to be favorable
0,456,Morocco,Mombasa,Conquerability,average,We perceive Mombasa to be an average target for attack
0,457,Morocco,Inca,Conquerability, bad,We report the Incas to be a bad target for attack
0,457,Morocco,Germany,Conquerability,average,We believe the Germans to be an average target for attack
0,457,Songhai,Singapore,Conquerability,soft,We consider Singapore to be a soft target for attack
0,457,Songhai,Florence,Conquerability,favorable,We believe Florence to be a favorable target for attack
0,457,Korea,Kathmandu,Conquerability,soft,We look at the hope of taking over Kathmandu to be soft
0,458,Morocco,Songhai,Conquerability,favorable,The Moroccans report the Songhai to be a favorable target for attack
0,458,Germany,Inca,Conquerability,soft,We see the prospect of taking over the Incas to be soft
0,458,Morocco,Kyzyl,Conquerability,favorable,We esteem the probability of conquering Kyzyl to be favorable
0,459,Inca,Morocco,Conquerability, bad,We esteem the possibility of conquering the Moroccans to be bad
0,460,Germany,Mombasa,Conquerability,favorable,We imagine the chance of forcefully dominating Mombasa to be favorable
0,462,Korea,Morocco,Conquerability,favorable,We regard the Moroccans to be a favorable target for attack
0,463,Inca,Korea,Conquerability, bad,The Incas look at the prospect of conquering the Koreans to be bad
0,463,Songhai,Morocco,Conquerability, bad,We perceive the Moroccans to be a bad target for attack
0,463,Inca,Morocco,Conquerability,average,The Incas see the prospect of taking over the Moroccans to be average
0,463,Korea,Songhai,Conquerability,favorable,We consider the possibility of taking over the Songhai to be favorable
0,463,Korea,Inca,Conquerability,soft,We regard the hope of taking over the Incas to be soft
0,464,Songhai,Germany,Conquerability,impossible,We estimate the Germans to be an impossible target for attack
0,464,Morocco,Germany,Conquerability,average,We perceive the Germans to be an average target for attack
0,464,Morocco,Korea,Conquerability,soft,We perceive the feasibility of forcefully dominating the Koreans to be soft
0,464,Inca,Korea,Conquerability,average,We esteem the feasibility of conquering the Koreans to be average
0,466,Germany,Korea,Conquerability,average,We believe the Koreans to be an average target for attack
0,466,Songhai,Panama City,Conquerability, bad,We perceive the likelihood of conquering Panama City to be bad
0,466,Inca,Singapore,Conquerability,soft,We figure Singapore to be a soft target for attack
0,468,Morocco,Inca,Conquerability,soft,We perceive the Incas to be a soft target for attack
0,469,Inca,Korea,Conquerability,average,We regard the Koreans to be an average target for attack
0,469,Morocco,Ife,Conquerability,favorable,We figure Ife to be a favorable target for attack
0,470,Inca,Morocco,Conquerability,impossible,We consider the Moroccans to be an impossible target for attack
0,470,Germany,Morocco,Conquerability,soft,We acknowledge the possibility of conquering the Moroccans to be soft
0,470,Inca,Budapest,Conquerability,average,We figure Budapest to be an average target for attack
0,470,Korea,Budapest,Conquerability,favorable,We report Budapest to be a favorable target for attack
0,471,Morocco,Germany,Conquerability,soft,We consider the likelihood of forcefully dominating the Germans to be soft
0,471,Korea,Kyzyl,Conquerability,soft,We consider Kyzyl to be a soft target for attack
0,472,Korea,Inca,Conquerability,favorable,The Koreans believe the Incas to be a favorable target for attack
0,472,Morocco,Songhai,Conquerability,average,We report the Songhai to be an average target for attack
0,472,Germany,Songhai,Conquerability,favorable,We imagine the prospect of taking over the Songhai to be favorable
0,472,Germany,Songhai,Conquerability,favorable,Our diplomatic cables esteem the Songhai as a favorable target
0,473,Songhai,Inca,Conquerability,average,We acknowledge the likelihood of forcefully dominating the Incas to be average
0,473,Morocco,Korea,Conquerability,soft,We consider the possibility of taking over the Koreans to be soft
0,473,Songhai,Germany,Conquerability,average,We perceive the chance of forcefully dominating the Germans to be average
0,473,Inca,Kyzyl,Conquerability,favorable,We look at the prospect of taking over Kyzyl to be favorable
0,473,Germany,Kathmandu,Conquerability,soft,We perceive Kathmandu to be a soft target for attack
0,473,Germany,Florence,Conquerability,soft,We report Florence to be a soft target for attack
0,473,Korea,Kathmandu,Conquerability,soft,We estimate Kathmandu to be a soft target for attack
0,474,Korea,Bogota,Conquerability,soft,We believe Bogota to be a soft target for attack
0,477,Songhai,Korea,Conquerability, bad,We esteem the hope of conquering the Koreans to be bad
0,477,Germany,Morocco,Conquerability,average,We figure the Moroccans to be an average target for attack
0,477,Songhai,Florence,Conquerability,soft, We consider the likelihood of forcefully dominating Florence to be soft
0,477,Korea,Panama City,Conquerability,average,We figure Panama City to be an average target for attack
0,478,Morocco,Germany,Conquerability,favorable,We consider the probability of forcefully dominating the Germans to be favorable
0,478,Korea,Inca,Conquerability,favorable,The Koreans regard the prospect of conquering the Incas to be favorable
0,479,Korea,Inca,Conquerability,soft,We perceive the probability of forcefully dominating the Incas to be soft
0,480,Morocco,Germany,Conquerability,favorable,The Moroccans believe the Germans to be a favorable target for attack
0,481,Inca,Morocco,Conquerability, bad,We regard the feasibility of taking over the Moroccans to be bad
0,482,Songhai,Inca,Conquerability, bad,We see the feasibility of taking over the Incas to be bad
0,482,Morocco,Korea,Conquerability,soft,We regard the chance of forcefully dominating the Koreans to be soft
0,482,Germany,Ife,Conquerability,favorable,We estimate Ife to be a favorable target for attack
0,483,Songhai,Germany,Conquerability,soft,We report the Germans to be a soft target for attack
0,483,Korea,Morocco,Conquerability,soft,We believe the Moroccans to be a soft target for attack
0,483,Songhai,Panama City,Conquerability, bad, We see the probability of conquering Panama City to be bad
0,483,Songhai,Budapest,Conquerability, bad,We report Budapest to be a bad target for attack
0,484,Inca,Panama City,Conquerability,average,We estimate Panama City to be an average target for attack
0,484,Morocco,Ife,Conquerability,soft,We believe Ife to be a soft target for attack
0,487,Songhai,Morocco,Conquerability, bad,The Songhai see the probability of conquering the Moroccans to be bad
0,487,Inca,Germany,Conquerability,soft,We estimate the Germans to be a soft target for attack
0,487,Inca,Kyzyl,Conquerability,average,We figure Kyzyl to be an average target for attack
0,488,Korea,Songhai,Conquerability,favorable,The Koreans imagine the possibility of conquering the Songhai to be favorable
0,491,Morocco,Korea,Conquerability,soft,We perceive the Koreans to be a soft target for attack
0,491,Germany,Morocco,Conquerability, bad,We believe the Moroccans to be a bad target for attack
0,491,Morocco,Germany,Conquerability,soft,The Moroccans imagine the probability of forcefully dominating the Germans to be soft
0,492,Korea,Bogota,Conquerability,soft,We see the probability of taking over Bogota to be soft
0,494,Inca,Panama City,Conquerability, bad,We perceive Panama City to be a bad target for attack
0,495,Songhai,Morocco,Conquerability,impossible,We see the feasibility of conquering the Moroccans to be impossible
0,496,Morocco,Bogota,Conquerability,soft,We believe Bogota to be a soft target for attack
0,497,Songhai,Florence,Conquerability,favorable,We imagine the prospect of taking over Florence to be favorable
0,497,Songhai,Ife,Conquerability,favorable,We see the hope of forcefully dominating Ife to be favorable
0,497,Germany,Budapest,Conquerability,impossible,We perceive the prospect of taking over Budapest to be impossible
0,498,Songhai,Korea,Conquerability,impossible,We consider the feasibility of taking over the Koreans to be impossible
0,498,Germany,Morocco,Conquerability, bad,We imagine the feasibility of conquering the Moroccans to be bad
0,498,Korea,Songhai,Conquerability,favorable,We look at the prospect of conquering the Songhai to be favorable
0,499,Morocco,Songhai,Conquerability,average,We perceive the prospect of taking over the Songhai to be average
0,499,Germany,Inca,Conquerability, bad,We figure the Incas to be a bad target for attack
0,500,Songhai,Panama City,Conquerability, bad,We perceive Panama City to be a bad target for attack
