,Turn,Civ1,Civ2,Relation,Value,Cable
0,356,Songhai,Inca,Diplomatic Stance,friendly,Our open position in regard to the Incas looks friendly
0,356,Morocco,Singapore,Diplomatic Stance,friendly,A friendly stance with Singapore is what we claim
0,357,Songhai,Morocco,Diplomatic Stance,friendly,Our reputed policy vis-à-vis the Moroccans seems friendly
0,357,Morocco,Germany,Diplomatic Stance,friendly,We announced that affairs between us and the Germans are at present friendly
0,357,Inca,Korea,Diplomatic Stance,neutral,The Incas disclosed that proceedings between the Incas and the Koreans are currently neutral
0,358,Songhai,Korea,Diplomatic Stance,friendly,A friendly manner with the Koreans is what we declare
0,358,Morocco,Inca,Diplomatic Stance,friendly,The Moroccans are taking a friendly position toward the Incas
0,358,Germany,Inca,Diplomatic Stance,friendly,The Germans are displaying a friendly posture toward the Incas
0,358,Germany,Songhai,Diplomatic Stance,guarded,Our outward feeling regarding the Songhai looks guarded
0,358,Germany,Morocco,Diplomatic Stance,friendly,The Germans professed that relations between the Germans and the Moroccans are at present friendly
0,359,Korea,Morocco,Diplomatic Stance,guarded,Our popular position as regards the Moroccans seems guarded
0,359,Korea,Singapore,Diplomatic Stance,friendly,Our relations with Singapore of late are friendly
0,359,Korea,Kyzyl,Diplomatic Stance,friendly,We announced that matters between us and Kyzyl are now friendly
0,360,Inca,Morocco,Diplomatic Stance,friendly,We announced that proceedings between us and the Moroccans are at present friendly
0,361,Songhai,Germany,Diplomatic Stance,friendly,A friendly stance with the Germans is what the Songhai declare
0,361,Germany,Panama City,Diplomatic Stance,neutral,We are exhibiting a neutral position toward Panama City
0,362,Germany,Inca,Diplomatic Stance,friendly,The Germans professed that dealings between the Germans and the Incas are now friendly
0,362,Korea,Germany,Diplomatic Stance,hostile,We proclaimed that transactions between us and the Germans are at present hostile
0,362,Songhai,Ife,Diplomatic Stance,friendly,We are taking a friendly posture toward Ife
0,363,Germany,Morocco,Diplomatic Stance,friendly,We are displaying a friendly manner toward the Moroccans
0,363,Songhai,Budapest,Diplomatic Stance,friendly,A friendly attitude with Budapest is what we avow
0,363,Korea,Yerevan,Diplomatic Stance,friendly,We are displaying a friendly disposition toward Yerevan
0,365,Songhai,Inca,Diplomatic Stance,afraid,We announced that affairs between us and the Incas are currently afraid
0,365,Korea,Morocco,Diplomatic Stance,neutral,The Koreans relations with the Moroccans now are neutral
0,365,Songhai,Morocco,Diplomatic Stance,friendly,We are exhibiting a friendly stance toward the Moroccans
0,365,Germany,Korea,Diplomatic Stance,neutral,We announced that proceedings between us and the Koreans are currently neutral
0,365,Korea,Songhai,Diplomatic Stance,friendly,A friendly stance with the Songhai is what we maintain
0,365,Morocco,Yerevan,Diplomatic Stance,friendly,Our relations with Yerevan currently are friendly
0,365,Korea,Florence,Diplomatic Stance,friendly,Our relations with Florence currently are friendly
0,366,Germany,Songhai,Diplomatic Stance,guarded,We disclosed that proceedings between us and the Songhai are currently guarded
0,366,Korea,Inca,Diplomatic Stance,guarded,We are taking a guarded attitude toward the Incas
0,367,Inca,Singapore,Diplomatic Stance,neutral,A neutral stance with Singapore is what we state
0,367,Morocco,Kathmandu,Diplomatic Stance,friendly,We announced that matters between us and Kathmandu are of late friendly
0,368,Inca,Songhai,Diplomatic Stance,deceptive, Our public policy toward the Songhai appears deceptive
0,369,Korea,Panama City,Diplomatic Stance,protective,Our relations with Panama City presently are protective
0,370,Morocco,Korea,Diplomatic Stance,neutral,We are taking a neutral manner toward the Koreans
0,370,Germany,Morocco,Diplomatic Stance,friendly,We proclaimed that relations between us and the Moroccans are these days friendly
0,370,Songhai,Korea,Diplomatic Stance,friendly,The Songhai proclaimed that affairs between the Songhai and the Koreans are presently friendly
0,370,Korea,Morocco,Diplomatic Stance,neutral,Our announced policy as regards the Moroccans seems neutral
0,371,Inca,Morocco,Diplomatic Stance,friendly,We are taking a friendly disposition toward the Moroccans
0,371,Morocco,Germany,Diplomatic Stance,friendly,A friendly posture with the Germans is what we avow
0,372,Songhai,Korea,Diplomatic Stance,friendly,Our relations with the Koreans of late are friendly
0,372,Korea,Songhai,Diplomatic Stance,friendly,We are exhibiting a friendly attitude toward the Songhai
0,372,Inca,Kathmandu,Diplomatic Stance,neutral,We are showing a neutral disposition toward Kathmandu
0,373,Songhai,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans now are friendly
0,373,Germany,Inca,Diplomatic Stance,friendly,We are showing a friendly attitude toward the Incas
0,373,Morocco,Budapest,Diplomatic Stance,friendly,A friendly attitude with Budapest is what we avow
0,374,Songhai,Inca,Diplomatic Stance,friendly,Our relations with the Incas presently are friendly
0,374,Korea,Inca,Diplomatic Stance,friendly,The Koreans public stance with regard to the Incas feels friendly
0,375,Korea,Inca,Diplomatic Stance,guarded,We announced that transactions between us and the Incas are currently guarded
0,375,Germany,Yerevan,Diplomatic Stance,neutral,We are taking a neutral manner toward Yerevan
0,375,Korea,Kyzyl,Diplomatic Stance,friendly,A friendly posture with Kyzyl is what we assert
0,375,Korea,Yerevan,Diplomatic Stance,protective, Our relations with Yerevan presently are protective
0,376,Inca,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai these days are friendly
0,377,Inca,Korea,Diplomatic Stance,neutral,A neutral stance with the Koreans is what the Incas profess
0,377,Morocco,Inca,Diplomatic Stance,friendly,A friendly stance with the Incas is what the Moroccans assert
0,377,Inca,Germany,Diplomatic Stance,deceptive,Our relations with the Germans of late are deceptive
0,377,Korea,Morocco,Diplomatic Stance,neutral,A neutral manner with the Moroccans is what the Koreans claim
0,377,Germany,Inca,Diplomatic Stance,friendly,Our relations with the Incas presently are friendly
0,377,Songhai,Bogota,Diplomatic Stance,neutral,We proclaimed that proceedings between us and Bogota are now neutral
0,377,Inca,Ife,Diplomatic Stance,neutral,Our relations with Ife now are neutral
0,378,Korea,Morocco,Diplomatic Stance,neutral,We are displaying a neutral attitude toward the Moroccans
0,378,Morocco,Kyzyl,Diplomatic Stance,neutral,A neutral posture with Kyzyl is what we claim
0,378,Germany,Panama City,Diplomatic Stance,neutral,Our popular position concerning Panama City seems neutral
0,379,Korea,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai presently are friendly
0,380,Morocco,Inca,Diplomatic Stance,friendly,Our public stance in regard to the Incas seems friendly
0,380,Morocco,Korea,Diplomatic Stance,neutral,We are showing a neutral disposition toward the Koreans
0,380,Morocco,Songhai,Diplomatic Stance,friendly,A friendly manner with the Songhai is what we state
0,381,Songhai,Morocco,Diplomatic Stance,friendly,A friendly attitude with the Moroccans is what the Songhai avow
0,381,Songhai,Panama City,Diplomatic Stance,neutral,We are exhibiting a neutral attitude toward Panama City
0,382,Inca,Morocco,Diplomatic Stance,friendly,We are showing a friendly attitude toward the Moroccans
0,382,Germany,Songhai,Diplomatic Stance,neutral,We announced that transactions between us and the Songhai are presently neutral
0,382,Korea,Morocco,Diplomatic Stance,neutral,Our relations with the Moroccans presently are neutral
0,383,Songhai,Inca,Diplomatic Stance,friendly,Our reputed position toward the Incas feels friendly
0,383,Korea,Inca,Diplomatic Stance,guarded,The Koreans relations with the Incas of late are guarded
0,383,Songhai,Germany,Diplomatic Stance,friendly,We are taking a friendly posture toward the Germans
0,384,Inca,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai presently are friendly
0,384,Germany,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans these days are friendly
0,385,Morocco,Germany,Diplomatic Stance,friendly,We are displaying a friendly posture toward the Germans
0,385,Songhai,Morocco,Diplomatic Stance,friendly,The Songhais relations with the Moroccans currently are friendly
0,385,Inca,Korea,Diplomatic Stance,neutral,We proclaimed that matters between us and the Koreans are at present neutral
0,385,Germany,Yerevan,Diplomatic Stance,neutral,A neutral posture with Yerevan is what we declare
0,386,Songhai,Korea,Diplomatic Stance,deceptive,We are showing a deceptive disposition toward the Koreans
0,386,Korea,Songhai,Diplomatic Stance,friendly,We are exhibiting a friendly disposition toward the Songhai
0,386,Songhai,Germany,Diplomatic Stance,friendly,The Songhai are taking a friendly manner toward the Germans
0,387,Songhai,Kyzyl,Diplomatic Stance,neutral,A neutral disposition with Kyzyl is what we claim
0,388,Germany,Korea,Diplomatic Stance,deceptive,Our relations with the Koreans at present are deceptive
0,389,Morocco,Korea,Diplomatic Stance,neutral,Our relations with the Koreans these days are neutral
0,390,Inca,Korea,Diplomatic Stance,neutral,A neutral posture with the Koreans is what the Incas claim
0,390,Germany,Inca,Diplomatic Stance,neutral,The Germans relations with the Incas presently are neutral
0,390,Germany,Songhai,Diplomatic Stance,neutral,Our relations with the Songhai these days are neutral
0,390,Germany,Inca,Diplomatic Stance,neutral,Our reputed diplomacy toward the Incas seems neutral
0,390,Korea,Germany,Diplomatic Stance,deceptive,We professed that proceedings between us and the Germans are now deceptive
0,390,Songhai,Inca,Diplomatic Stance,friendly,The Songhais advertised diplomacy toward the Incas is likely friendly
0,390,Morocco,Florence,Diplomatic Stance,friendly,Our relations with Florence now are friendly
0,391,Korea,Inca,Diplomatic Stance,guarded, The Koreans relations with the Incas these days are guarded
0,391,Germany,Morocco,Diplomatic Stance,friendly,We are taking a friendly position toward the Moroccans
0,391,Korea,Songhai,Diplomatic Stance,friendly,The Koreans are showing a friendly manner toward the Songhai
0,391,Songhai,Singapore,Diplomatic Stance,neutral,Our relations with Singapore at present are neutral
0,392,Songhai,Germany,Diplomatic Stance,friendly,We are taking a friendly attitude toward the Germans
0,392,Inca,Songhai,Diplomatic Stance,friendly,We are showing a friendly posture toward the Songhai
0,392,Inca,Germany,Diplomatic Stance,deceptive,Our relations with the Germans of late are deceptive
0,392,Morocco,Germany,Diplomatic Stance,friendly,We are displaying a friendly disposition toward the Germans
0,393,Korea,Songhai,Diplomatic Stance,friendly,A friendly stance with the Songhai is what we declare
0,393,Korea,Morocco,Diplomatic Stance,neutral,Our reputed stance with regard to the Moroccans looks neutral
0,393,Korea,Kathmandu,Diplomatic Stance,neutral,Our outward posture as regards Kathmandu looks neutral
0,394,Inca,Korea,Diplomatic Stance,neutral,A neutral disposition with the Koreans is what we state
0,394,Morocco,Ife,Diplomatic Stance,neutral,Our relations with Ife now are neutral
0,396,Korea,Inca,Diplomatic Stance,guarded,We disclosed that affairs between us and the Incas are presently guarded
0,397,Morocco,Panama City,Diplomatic Stance,neutral,Our public posture in regard to Panama City seems neutral
0,397,Korea,Ife,Diplomatic Stance,neutral,Our relations with Ife currently are neutral
0,398,Songhai,Morocco,Diplomatic Stance,friendly, We are displaying a friendly attitude toward the Moroccans
0,398,Germany,Inca,Diplomatic Stance,neutral,The Germans reputed position on the subject of the Incas seems neutral
0,398,Morocco,Korea,Diplomatic Stance,neutral,Our announced policy concerning the Koreans feels neutral
0,398,Germany,Songhai,Diplomatic Stance,neutral,A neutral manner with the Songhai is what we avow
0,398,Germany,Morocco,Diplomatic Stance,friendly,We are showing a friendly position toward the Moroccans
0,398,Songhai,Panama City,Diplomatic Stance,neutral,A neutral disposition with Panama City is what we assert
0,398,Morocco,Kyzyl,Diplomatic Stance,neutral,A neutral stance with Kyzyl is what we assert
0,399,Morocco,Songhai,Diplomatic Stance,friendly,We are exhibiting a friendly disposition toward the Songhai
0,399,Germany,Korea,Diplomatic Stance,deceptive,We disclosed that proceedings between us and the Koreans are at present deceptive
0,399,Korea,Germany,Diplomatic Stance,deceptive,A deceptive manner with the Germans is what we state
0,399,Songhai,Inca,Diplomatic Stance,friendly,The Songhais popular position concerning the Incas is likely friendly
0,399,Inca,Florence,Diplomatic Stance,neutral,A neutral attitude with Florence is what we profess
0,400,Songhai,Korea,Diplomatic Stance,hostile,We are taking a hostile posture toward the Koreans
0,400,Korea,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai of late are friendly
0,400,Morocco,Kathmandu,Diplomatic Stance,neutral,A neutral stance with Kathmandu is what we maintain
0,400,Morocco,Bogota,Diplomatic Stance,neutral,A neutral disposition with Bogota is what we maintain
0,401,Songhai,Germany,Diplomatic Stance,guarded,Our relations with the Germans at present are guarded
0,401,Songhai,Morocco,Diplomatic Stance,friendly,Our popular posture toward the Moroccans is likely friendly
0,401,Germany,Songhai,Diplomatic Stance,guarded,A guarded attitude with the Songhai is what the Germans declare
0,401,Morocco,Songhai,Diplomatic Stance,friendly,A friendly disposition with the Songhai is what we maintain
0,401,Songhai,Yerevan,Diplomatic Stance,neutral,We disclosed that matters between us and Yerevan are currently neutral
0,401,Morocco,Singapore,Diplomatic Stance,protective,Our professed policy toward Singapore appears protective
0,401,Germany,Florence,Diplomatic Stance,neutral, Our popular position on the subject of Florence feels neutral
0,402,Inca,Germany,Diplomatic Stance,deceptive,Our relations with the Germans these days are deceptive
0,402,Songhai,Korea,Diplomatic Stance,hostile,The Songhais relations with the Koreans presently are hostile
0,402,Inca,Korea,Diplomatic Stance,neutral,We are displaying a neutral disposition toward the Koreans
0,402,Korea,Germany,Diplomatic Stance,deceptive,The Koreans announced that affairs between the Koreans and the Germans are at present deceptive
0,402,Morocco,Inca,Diplomatic Stance,friendly,A friendly position with the Incas is what we profess
0,402,Songhai,Singapore,Diplomatic Stance,neutral,We are displaying a neutral stance toward Singapore
0,402,Korea,Mombasa,Diplomatic Stance,protective,Our relations with Mombasa of late are protective
0,404,Inca,Morocco,Diplomatic Stance,friendly,A friendly manner with the Moroccans is what we declare
0,404,Korea,Germany,Diplomatic Stance,deceptive,The Koreans disclosed that transactions between the Koreans and the Germans are presently deceptive
0,404,Korea,Morocco,Diplomatic Stance,neutral,We announced that relations between us and the Moroccans are currently neutral
0,405,Germany,Morocco,Diplomatic Stance,friendly,A friendly manner with the Moroccans is what we affirm
0,405,Morocco,Mombasa,Diplomatic Stance,neutral,Our relations with Mombasa currently are neutral
0,405,Morocco,Yerevan,Diplomatic Stance,protective,We professed that transactions between us and Yerevan are currently protective
0,405,Korea,Panama City,Diplomatic Stance,protective,We are exhibiting a protective disposition toward Panama City
0,406,Korea,Inca,Diplomatic Stance,guarded,We published that relations between us and the Incas are of late guarded
0,407,Songhai,Morocco,Diplomatic Stance,friendly,A friendly stance with the Moroccans is what we affirm
0,407,Morocco,Korea,Diplomatic Stance,neutral,We professed that affairs between us and the Koreans are presently neutral
0,407,Germany,Inca,Diplomatic Stance,neutral,Our relations with the Incas these days are neutral
0,407,Korea,Songhai,Diplomatic Stance,friendly,We proclaimed that dealings between us and the Songhai are presently friendly
0,407,Songhai,Ife,Diplomatic Stance,protective,Our open diplomacy as regards Ife feels protective
0,407,Inca,Mombasa,Diplomatic Stance,neutral,Our relations with Mombasa presently are neutral
0,407,Germany,Kyzyl,Diplomatic Stance,neutral,Our relations with Kyzyl these days are neutral
0,407,Germany,Budapest,Diplomatic Stance,neutral,Our relations with Budapest currently are neutral
0,407,Korea,Singapore,Diplomatic Stance,neutral,Our advertised stance on the subject of Singapore feels neutral
0,408,Morocco,Inca,Diplomatic Stance,friendly,The Moroccans published that proceedings between the Moroccans and the Incas are these days friendly
0,408,Korea,Germany,Diplomatic Stance,hostile,Our professed posture concerning the Germans seems hostile
0,408,Morocco,Korea,Diplomatic Stance,neutral,Our outward diplomacy toward the Koreans appears neutral
0,408,Germany,Mombasa,Diplomatic Stance,protective,Our relations with Mombasa of late are protective
0,409,Morocco,Songhai,Diplomatic Stance,friendly,Our public diplomacy regarding the Songhai looks friendly
0,409,Songhai,Germany,Diplomatic Stance,neutral,The Songhai are taking a neutral posture toward the Germans
0,409,Morocco,Germany,Diplomatic Stance,deceptive,We are displaying a deceptive stance toward the Germans
0,409,Germany,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans of late are friendly
0,409,Morocco,Ife,Diplomatic Stance,neutral,We announced that affairs between us and Ife are of late neutral
0,410,Songhai,Germany,Diplomatic Stance,neutral,We published that transactions between us and the Germans are at present neutral
0,411,Songhai,Bogota,Diplomatic Stance,neutral,Our popular stance with respect to Bogota appears neutral
0,412,Morocco,Bogota,Diplomatic Stance,neutral,We published that affairs between us and Bogota are currently neutral
0,413,Inca,Germany,Diplomatic Stance,deceptive,Our open posture on the subject of the Germans feels deceptive
0,413,Germany,Morocco,Diplomatic Stance,friendly,We are showing a friendly attitude toward the Moroccans
0,413,Songhai,Singapore,Diplomatic Stance,neutral,Our relations with Singapore presently are neutral
0,413,Songhai,Budapest,Diplomatic Stance,neutral,We professed that transactions between us and Budapest are currently neutral
0,414,Germany,Songhai,Diplomatic Stance,guarded,Our professed diplomacy regarding the Songhai seems guarded
0,414,Korea,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai now are friendly
0,414,Inca,Panama City,Diplomatic Stance,neutral,A neutral posture with Panama City is what we avow
0,415,Inca,Morocco,Diplomatic Stance,friendly,The Incas are taking a friendly position toward the Moroccans
0,415,Songhai,Morocco,Diplomatic Stance,friendly,We are showing a friendly manner toward the Moroccans
0,415,Inca,Morocco,Diplomatic Stance,friendly,We announced that affairs between us and the Moroccans are now friendly
0,415,Korea,Inca,Diplomatic Stance,guarded,A guarded disposition with the Incas is what we avow
0,415,Morocco,Yerevan,Diplomatic Stance,neutral,We are displaying a neutral disposition toward Yerevan
0,415,Germany,Yerevan,Diplomatic Stance,neutral,We are displaying a neutral manner toward Yerevan
0,416,Inca,Songhai,Diplomatic Stance,friendly,Our outward policy as regards the Songhai feels friendly
0,416,Songhai,Morocco,Diplomatic Stance,friendly,The Songhais relations with the Moroccans currently are friendly
0,416,Germany,Inca,Diplomatic Stance,guarded,We professed that proceedings between us and the Incas are currently guarded
0,416,Inca,Florence,Diplomatic Stance,neutral,We are taking a neutral manner toward Florence
0,416,Morocco,Singapore,Diplomatic Stance,protective,A protective attitude with Singapore is what we state
0,417,Morocco,Korea,Diplomatic Stance,neutral,We announced that matters between us and the Koreans are now neutral
0,417,Inca,Germany,Diplomatic Stance,deceptive,The Incas open stance toward the Germans seems deceptive
0,417,Songhai,Germany,Diplomatic Stance,neutral,The Songhais relations with the Germans of late are neutral
0,419,Songhai,Inca,Diplomatic Stance,friendly,We are taking a friendly attitude toward the Incas
0,419,Songhai,Germany,Diplomatic Stance,neutral,Our relations with the Germans currently are neutral
0,419,Inca,Korea,Diplomatic Stance,neutral,Our relations with the Koreans now are neutral
0,421,Songhai,Korea,Diplomatic Stance,hostile,Our relations with the Koreans now are hostile
0,421,Germany,Korea,Diplomatic Stance,neutral,A neutral attitude with the Koreans is what we claim
0,423,Inca,Germany,Diplomatic Stance,deceptive,Our relations with the Germans these days are deceptive
0,424,Inca,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai currently are friendly
0,424,Morocco,Inca,Diplomatic Stance,friendly,Our public feeling as regards the Incas appears friendly
0,424,Korea,Inca,Diplomatic Stance,friendly,A friendly attitude with the Incas is what the Koreans maintain
0,424,Inca,Panama City,Diplomatic Stance,neutral,Our relations with Panama City presently are neutral
0,424,Morocco,Bogota,Diplomatic Stance,neutral,Our reputed feeling with regard to Bogota is likely neutral
0,425,Morocco,Yerevan,Diplomatic Stance,neutral,We professed that proceedings between us and Yerevan are currently neutral
0,425,Germany,Yerevan,Diplomatic Stance,neutral,A neutral posture with Yerevan is what we state
0,425,Korea,Florence,Diplomatic Stance,protective,Our outward policy as regards Florence seems protective
0,426,Germany,Morocco,Diplomatic Stance,friendly,The Germans published that affairs between the Germans and the Moroccans are these days friendly
0,426,Inca,Mombasa,Diplomatic Stance,neutral,A neutral position with Mombasa is what we state
0,427,Inca,Korea,Diplomatic Stance,neutral,We proclaimed that dealings between us and the Koreans are at present neutral
0,427,Morocco,Songhai,Diplomatic Stance,friendly,Our open policy with respect to the Songhai appears friendly
0,427,Germany,Morocco,Diplomatic Stance,friendly,We announced that relations between us and the Moroccans are presently friendly
0,427,Korea,Inca,Diplomatic Stance,friendly,Our popular diplomacy concerning the Incas seems friendly
0,427,Songhai,Kathmandu,Diplomatic Stance,protective,Our public position regarding Kathmandu seems protective
0,427,Morocco,Panama City,Diplomatic Stance,neutral,Our relations with Panama City now are neutral
0,428,Inca,Korea,Diplomatic Stance,neutral,The Incas open feeling in regard to the Koreans feels neutral
0,428,Songhai,Korea,Diplomatic Stance,hostile,A hostile stance with the Koreans is what we declare
0,428,Inca,Germany,Diplomatic Stance,deceptive,The Incas relations with the Germans now are deceptive
0,428,Morocco,Germany,Diplomatic Stance,deceptive,Our advertised diplomacy on the subject of the Germans seems deceptive
0,428,Korea,Germany,Diplomatic Stance,hostile,The Koreans are exhibiting a hostile manner toward the Germans
0,428,Morocco,Inca,Diplomatic Stance,friendly,The Moroccans are displaying a friendly manner toward the Incas
0,428,Korea,Songhai,Diplomatic Stance,neutral,A neutral attitude with the Songhai is what we avow
0,428,Songhai,Bogota,Diplomatic Stance,neutral,We announced that relations between us and Bogota are now neutral
0,430,Germany,Morocco,Diplomatic Stance,friendly,We disclosed that proceedings between us and the Moroccans are of late friendly
0,431,Germany,Singapore,Diplomatic Stance,neutral,Our relations with Singapore at present are neutral
0,432,Germany,Morocco,Diplomatic Stance,friendly,The Germans popular policy regarding the Moroccans seems friendly
0,432,Germany,Inca,Diplomatic Stance,neutral,We are showing a neutral posture toward the Incas
0,432,Germany,Korea,Diplomatic Stance,neutral,We are exhibiting a neutral stance toward the Koreans
0,433,Inca,Germany,Diplomatic Stance,deceptive,We professed that matters between us and the Germans are currently deceptive
0,433,Morocco,Korea,Diplomatic Stance,neutral, A neutral posture with the Koreans is what we state
0,433,Songhai,Germany,Diplomatic Stance,deceptive,The Songhai are showing a deceptive posture toward the Germans
0,433,Germany,Inca,Diplomatic Stance,neutral,We are exhibiting a neutral manner toward the Incas
0,434,Inca,Germany,Diplomatic Stance,deceptive,Our relations with the Germans now are deceptive
0,434,Germany,Mombasa,Diplomatic Stance,protective,Our public posture with respect to Mombasa is likely protective
0,435,Germany,Morocco,Diplomatic Stance,friendly,Our popular feeling toward the Moroccans feels friendly
0,435,Songhai,Singapore,Diplomatic Stance,neutral,We announced that affairs between us and Singapore are presently neutral
0,436,Germany,Korea,Diplomatic Stance,neutral,The Germans professed that relations between the Germans and the Koreans are at present neutral
0,436,Morocco,Germany,Diplomatic Stance,deceptive,Our relations with the Germans of late are deceptive
0,436,Morocco,Bogota,Diplomatic Stance,neutral,We are showing a neutral attitude toward Bogota
0,437,Morocco,Inca,Diplomatic Stance,friendly,A friendly position with the Incas is what the Moroccans assert
0,437,Inca,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans currently are friendly
0,437,Germany,Budapest,Diplomatic Stance,neutral,Our relations with Budapest now are neutral
0,438,Germany,Songhai,Diplomatic Stance,deceptive,We are displaying a deceptive position toward the Songhai
0,438,Korea,Inca,Diplomatic Stance,neutral,A neutral posture with the Incas is what we assert
0,438,Korea,Morocco,Diplomatic Stance,neutral,We are showing a neutral attitude toward the Moroccans
0,438,Morocco,Kyzyl,Diplomatic Stance,neutral,Our open position on the subject of Kyzyl is likely neutral
0,439,Inca,Morocco,Diplomatic Stance,friendly,The Incas are displaying a friendly attitude toward the Moroccans
0,439,Morocco,Mombasa,Diplomatic Stance,neutral,Our professed diplomacy in regard to Mombasa feels neutral
0,440,Korea,Florence,Diplomatic Stance,protective,Our relations with Florence now are protective
0,441,Korea,Morocco,Diplomatic Stance,guarded,A guarded disposition with the Moroccans is what the Koreans profess
0,441,Songhai,Mombasa,Diplomatic Stance,friendly,We professed that relations between us and Mombasa are these days friendly
0,441,Songhai,Kyzyl,Diplomatic Stance,neutral,We are displaying a neutral disposition toward Kyzyl
0,441,Korea,Kathmandu,Diplomatic Stance,neutral,Our relations with Kathmandu currently are neutral
0,441,Korea,Panama City,Diplomatic Stance,protective,Our public feeling in regard to Panama City feels protective
0,442,Korea,Songhai,Diplomatic Stance,neutral,A neutral disposition with the Songhai is what we claim
0,443,Inca,Germany,Diplomatic Stance,deceptive,A deceptive disposition with the Germans is what the Incas declare
0,443,Morocco,Germany,Diplomatic Stance,deceptive,A deceptive disposition with the Germans is what we maintain
0,444,Morocco,Korea,Diplomatic Stance,neutral,The Moroccans proclaimed that relations between the Moroccans and the Koreans are presently neutral
0,444,Inca,Panama City,Diplomatic Stance,neutral,We are displaying a neutral stance toward Panama City
0,444,Morocco,Kathmandu,Diplomatic Stance,protective,Our open stance on the subject of Kathmandu is likely protective
0,445,Morocco,Songhai,Diplomatic Stance,friendly,Our advertised position as regards the Songhai looks friendly
0,445,Morocco,Korea,Diplomatic Stance,neutral, We are exhibiting a neutral stance toward the Koreans
0,445,Korea,Germany,Diplomatic Stance,deceptive,We are exhibiting a deceptive manner toward the Germans
0,445,Inca,Germany,Diplomatic Stance,deceptive,We are taking a deceptive position toward the Germans
0,445,Germany,Inca,Diplomatic Stance,neutral,Our relations with the Incas these days are neutral
0,445,Inca,Mombasa,Diplomatic Stance,neutral,Our popular diplomacy as regards Mombasa is likely neutral
0,445,Inca,Kyzyl,Diplomatic Stance,protective,Our relations with Kyzyl presently are protective
0,446,Korea,Inca,Diplomatic Stance,neutral,The Koreans relations with the Incas at present are neutral
0,446,Songhai,Inca,Diplomatic Stance,friendly,We proclaimed that relations between us and the Incas are these days friendly
0,446,Songhai,Germany,Diplomatic Stance,deceptive,Our relations with the Germans currently are deceptive
0,446,Inca,Germany,Diplomatic Stance,guarded,The Incas are taking a guarded posture toward the Germans
0,446,Morocco,Inca,Diplomatic Stance,friendly,We are taking a friendly position toward the Incas
0,446,Germany,Songhai,Diplomatic Stance,deceptive,Our relations with the Songhai these days are deceptive
0,446,Songhai,Singapore,Diplomatic Stance,neutral,A neutral stance with Singapore is what we avow
0,446,Morocco,Singapore,Diplomatic Stance,protective,A protective posture with Singapore is what we state
0,446,Germany,Panama City,Diplomatic Stance,neutral,A neutral posture with Panama City is what we state
0,447,Songhai,Morocco,Diplomatic Stance,friendly,A friendly attitude with the Moroccans is what we maintain
0,447,Songhai,Florence,Diplomatic Stance,neutral,Our public position concerning Florence looks neutral
0,448,Korea,Morocco,Diplomatic Stance,guarded,The Koreans announced that relations between the Koreans and the Moroccans are presently guarded
0,448,Inca,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans of late are friendly
0,448,Korea,Inca,Diplomatic Stance,neutral,Our relations with the Incas at present are neutral
0,448,Germany,Ife,Diplomatic Stance,friendly,A friendly posture with Ife is what we declare
0,449,Germany,Morocco,Diplomatic Stance,friendly,Our open feeling concerning the Moroccans appears friendly
0,449,Inca,Songhai,Diplomatic Stance,friendly,The Incas relations with the Songhai presently are friendly
0,449,Korea,Songhai,Diplomatic Stance,neutral,We proclaimed that proceedings between us and the Songhai are currently neutral
0,450,Germany,Inca,Diplomatic Stance,neutral,We proclaimed that relations between us and the Incas are now neutral
0,450,Morocco,Florence,Diplomatic Stance,neutral,We are taking a neutral stance toward Florence
0,452,Inca,Korea,Diplomatic Stance,neutral,A neutral stance with the Koreans is what we profess
0,452,Germany,Bogota,Diplomatic Stance,friendly,We proclaimed that transactions between us and Bogota are of late friendly
0,454,Morocco,Songhai,Diplomatic Stance,friendly,We published that dealings between us and the Songhai are presently friendly
0,454,Germany,Songhai,Diplomatic Stance,deceptive,A deceptive disposition with the Songhai is what we avow
0,454,Korea,Ife,Diplomatic Stance,friendly, We are exhibiting a friendly attitude toward Ife
0,455,Songhai,Inca,Diplomatic Stance,deceptive,Our popular diplomacy on the subject of the Incas looks deceptive
0,455,Songhai,Morocco,Diplomatic Stance,friendly,A friendly position with the Moroccans is what we declare
0,455,Germany,Singapore,Diplomatic Stance,neutral,Our relations with Singapore of late are neutral
0,455,Korea,Singapore,Diplomatic Stance,friendly,A friendly posture with Singapore is what we declare
0,455,Korea,Florence,Diplomatic Stance,friendly,We proclaimed that proceedings between us and Florence are presently friendly
0,456,Songhai,Korea,Diplomatic Stance,hostile,Our relations with the Koreans presently are hostile
0,456,Germany,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans presently are friendly
